Name,Gender,Age,Salary,LocationId,Churned,AccountId,Tenure,Balance,NumProducts,HasCreditCard,IsActive,Geography_France,Geography_Germany,Geography_Spain,Geography_UK,Geography_USA
K'ung,1,46,152167.79,2,1,A15782210SID,1,119827.49379288737,1,1,0,1,0,0,0,0
Wilsmore,1,39,33949.67,4,0,A15668893SID,8,119827.49379288737,2,1,1,0,0,0,1,0
Hargreaves,1,29,68143.93,4,0,A15669169SID,10,119827.49379288737,2,1,1,0,0,0,1,0
Huang,1,35,47251.79,1,1,A15643024SID,4,138718.92,1,1,1,0,1,0,0,0
Ch'ien,1,42,25885.72,2,0,A15699389SID,7,118274.71,1,1,1,1,0,0,0,0
Wallwork,0,22,192633.85,3,0,A15708608SID,8,174185.98,2,0,1,0,0,1,0,0
Chu,1,40,34577.36,5,0,A15626144SID,7,113208.86,2,1,0,0,0,0,0,0
Kang,1,29,161229.84,3,0,A15573112SID,5,103907.28,1,1,0,0,0,1,0,0
Davidson,0,32,100816.29,3,0,A15790678SID,8,119023.28,1,1,0,0,0,1,0,0
O'Donnell,0,26,181694.44,6,0,A15727556SID,5,166297.89,1,1,1,0,0,0,0,1
Nnachetam,1,34,79078.91,5,0,A15697307SID,10,119827.49379288737,2,1,0,0,0,0,0,0
Chidiebele,1,42,137316.32,1,0,A15652266SID,9,63227.0,1,0,1,0,1,0,0,0
Ahmed,0,41,194926.86,5,0,A15607098SID,5,94521.17,2,1,0,0,0,0,0,0
Booth,1,27,51285.49,4,0,A15655774SID,7,119827.49379288737,2,1,0,0,0,0,1,0
Chuang,0,34,150401.53,1,1,A15590241SID,9,112822.26,1,0,0,0,1,0,0,0
Shao,1,38,112491.96,6,0,A15785819SID,3,119827.49379288737,2,1,1,0,0,0,0,1
Tsao,1,25,73656.38,3,0,A15723654SID,2,135903.33,1,1,0,0,0,1,0,0
Tien,0,31,106636.89,2,0,A15774510SID,4,125169.26,1,1,1,1,0,0,0,0
Chang,0,44,155853.52,2,1,A15684173SID,7,119827.49379288737,3,1,0,1,0,0,0,0
Johnson,1,58,162599.51,4,0,A15650068SID,0,149117.31,1,1,1,0,0,0,1,0
French,1,33,103737.82,4,0,A15811490SID,5,119827.49379288737,2,1,1,0,0,0,1,0
Efremov,0,31,160990.27,6,0,A15803976SID,10,119827.49379288737,2,1,0,0,0,0,0,1
Hartley,0,36,15462.84,4,0,A15682541SID,6,132311.71,1,0,0,0,0,0,1,0
Calabrese,1,35,10334.05,4,0,A15695699SID,8,119827.49379288737,2,1,0,0,0,0,1,0
Chiu,0,33,190686.16,4,0,A15624188SID,6,119827.49379288737,2,1,1,0,0,0,1,0
Brennan,1,33,94440.45,3,0,A15812191SID,4,118082.89,1,0,0,0,0,1,0,0
Onwuatuegwu,1,31,28257.63,2,0,A15636673SID,1,119266.69,1,1,1,1,0,0,0,0
Hewitt,1,43,170034.95,1,1,A15594898SID,2,119827.49379288737,1,1,1,0,1,0,0,0
Shih,1,35,31824.29,5,0,A15660211SID,7,156847.29,2,1,0,0,0,0,0,0
Balashov,1,50,127166.49,5,1,A15773972SID,4,137104.47,1,1,0,0,0,0,0,0
Doyle,1,31,44937.01,4,0,A15746726SID,8,78398.69,1,1,0,0,0,0,1,0
Pokrovskii,0,80,188603.07,4,0,A15712287SID,4,119827.49379288737,2,1,1,0,0,0,1,0
Collins,1,30,145111.37,5,0,A15702919SID,6,63669.42,1,1,0,0,0,0,0,0
Russo,1,38,171463.83,1,0,A15674398SID,3,119827.49379288737,2,0,0,0,1,0,0,0
Skinner,0,59,182822.5,4,0,A15797960SID,0,135296.33,1,1,0,0,0,0,1,0
Robertson,1,36,87213.33,1,0,A15631868SID,2,153804.44,1,1,1,0,1,0,0,0
Atkinson,1,37,57175.32,1,0,A15581539SID,3,119827.49379288737,2,0,0,0,1,0,0,0
Doyle,1,49,120540.83,6,1,A15662736SID,2,147069.78,1,1,0,0,0,0,0,1
Ritchie,1,42,28714.34,4,0,A15666252SID,9,119827.49379288737,2,1,1,0,0,0,1,0
McEncroe,0,22,85426.28,6,0,A15677512SID,3,119827.49379288737,1,1,0,0,0,0,0,1
Pearson,1,24,46170.75,1,0,A15626114SID,4,95741.75,1,1,0,0,1,0,0,0
Gordon,0,57,64448.36,5,0,A15810834SID,2,145965.33,1,1,1,0,0,0,0,0
Ts'ai,0,30,16278.97,1,0,A15678910SID,8,141441.75,1,1,1,0,1,0,0,0
Lung,1,40,182855.42,3,1,A15694408SID,1,139290.41,1,1,0,0,0,1,0,0
Yuan,0,31,50404.72,6,0,A15585215SID,4,119827.49379288737,2,0,0,0,0,0,0,1
Pardey,1,30,107640.25,4,0,A15682757SID,3,119827.49379288737,2,1,0,0,0,0,1,0
Tai,1,35,134132.65,5,0,A15736601SID,4,144428.87,1,1,0,0,0,0,0,0
Scott,1,35,103480.69,5,0,A15601848SID,2,119827.49379288737,2,1,0,0,0,0,0,0
Hunter,0,46,108761.05,3,1,A15736008SID,9,95441.27,1,1,0,0,0,1,0,0
Mazzanti,1,35,179012.3,2,0,A15669064SID,1,144848.74,1,1,1,1,0,0,0,0
L?,1,26,95145.14,3,0,A15624528SID,7,116244.14,2,1,1,0,0,1,0,0
Beach,1,50,72143.44,2,0,A15598493SID,7,119827.49379288737,2,0,1,1,0,0,0,0
Hsieh,0,40,19162.89,6,0,A15601274SID,1,146502.07,1,1,0,0,0,0,0,1
Faulkner,1,44,144680.18,1,0,A15702669SID,2,117028.6,2,0,1,0,1,0,0,0
Knowles,0,30,177772.03,4,1,A15728669SID,8,112013.81,1,1,0,0,0,0,1,0
Day,0,37,5597.94,4,0,A15742668SID,6,108269.37,1,1,0,0,0,0,1,0
Hsueh,1,29,116828.51,6,1,A15697441SID,7,182123.79,1,1,0,0,0,0,0,1
Tsao,0,32,174652.51,6,0,A15740476SID,3,150923.74,2,0,1,0,0,0,0,1
Kennedy,1,33,2010.98,6,0,A15648064SID,2,119827.49379288737,2,1,0,0,0,0,0,1
Nwabugwu,0,39,14109.85,4,1,A15636624SID,5,165272.13,1,1,0,0,0,0,1,0
Young,0,39,43527.4,4,1,A15807923SID,10,115301.31,1,1,0,0,0,0,1,0
Kerr,0,40,86099.23,1,1,A15745844SID,6,129502.49,2,0,1,0,1,0,0,0
Tien,1,31,161574.19,3,0,A15786170SID,4,118342.26,1,0,0,0,0,1,0,0
Marrero,0,47,38970.14,3,0,A15681081SID,5,119827.49379288737,2,1,1,0,0,1,0,0
White,1,22,127587.22,5,0,A15684484SID,8,119827.49379288737,2,0,0,0,0,0,0,0
Pisano,0,25,30380.12,5,0,A15785869SID,7,119827.49379288737,2,1,0,0,0,0,0,0
Brown,0,43,90908.95,4,0,A15763859SID,7,119827.49379288737,2,1,0,0,0,0,1,0
Freeman,0,34,138275.01,3,0,A15658935SID,9,106937.05,2,1,0,0,0,1,0,0
Russell,1,59,32171.79,6,0,A15747358SID,3,170331.37,1,1,1,0,0,0,0,1
Seleznyov,0,32,126143.23,1,0,A15735203SID,1,114510.85,1,1,1,0,1,0,0,0
Yusupova,1,39,129892.93,3,0,A15576256SID,5,119827.49379288737,2,1,1,0,0,1,0,0
Foley,1,32,102416.84,3,0,A15659420SID,3,107594.11,2,1,1,0,0,1,0,0
Shih,1,39,18719.67,3,0,A15593365SID,2,81273.13,1,1,1,0,0,1,0,0
Ikedinachukwu,0,32,61936.22,4,0,A15777352SID,7,169399.6,1,1,0,0,0,0,1,0
Power,1,25,78358.94,2,0,A15812007SID,6,119827.49379288737,2,1,1,1,0,0,0,0
Amos,0,45,147224.27,1,0,A15625461SID,1,187841.99,2,1,1,0,1,0,0,0
Reed,1,30,160979.66,1,0,A15739438SID,0,119827.49379288737,2,1,0,0,1,0,0,0
Simmons,0,57,132298.49,5,0,A15611759SID,8,126776.3,2,1,1,0,0,0,0,0
Ricci,1,34,174248.52,4,1,A15661629SID,9,126436.29,1,1,0,0,0,0,1,0
Yen,1,41,123547.28,6,0,A15633950SID,1,101960.74,1,1,1,0,0,0,0,1
Campbell,1,58,32790.02,5,0,A15592386SID,3,119827.49379288737,2,0,1,0,0,0,0,0
West,1,28,181543.67,2,0,A15803716SID,3,119827.49379288737,2,0,1,1,0,0,0,0
Robinson,0,45,2319.96,6,1,A15696674SID,2,150842.93,1,0,1,0,0,0,0,1
Bianchi,0,50,189543.19,4,0,A15706365SID,9,102535.57,1,1,1,0,0,0,1,0
Chen,0,29,10940.4,1,0,A15745088SID,9,99027.61,2,1,0,0,1,0,0,0
Madukaego,1,68,199493.38,4,0,A15676715SID,9,119827.49379288737,2,1,1,0,0,0,1,0
Ibrahimova,0,33,188193.25,3,0,A15613085SID,3,119827.49379288737,1,1,1,0,0,1,0,0
Nolan,0,42,172572.64,6,0,A15633537SID,9,87271.41,2,1,0,0,0,0,0,1
Scott,0,35,189339.6,4,0,A15594720SID,8,102742.91,2,1,1,0,0,0,1,0
Blair,1,34,53512.16,4,0,A15684042SID,2,40105.51,2,0,1,0,0,0,1,0
Monaldo,0,29,34004.44,4,0,A15583303SID,2,152265.43,1,1,0,0,0,0,1,0
Sutherland,1,42,10598.29,1,0,A15611579SID,4,141947.67,1,1,1,0,1,0,0,0
Cole,0,75,113428.77,2,0,A15774696SID,1,106307.91,2,0,1,1,0,0,0,0
Briggs,1,31,183487.98,4,0,A15694506SID,0,107884.81,2,1,1,0,0,0,1,0
Gregory,1,31,187658.09,4,0,A15688074SID,1,125013.72,1,1,1,0,0,0,1,0
Bianchi,1,35,172459.39,1,0,A15759537SID,7,58469.37,2,1,1,0,1,0,0,0
Angelo,0,39,21016.0,1,0,A15758449SID,8,119827.49379288737,1,0,1,0,1,0,0,0
Gardiner,1,45,122381.02,3,1,A15583456SID,10,117231.63,3,1,1,0,0,1,0,0
Kerr,1,35,128123.66,5,0,A15667871SID,4,152390.26,1,1,0,0,0,0,0,0
Ko,0,30,19570.63,1,0,A15677371SID,2,34013.63,1,1,0,0,1,0,0,0
Distefano,0,39,188150.6,3,1,A15629677SID,2,119827.49379288737,3,0,0,0,0,1,0,0
Farrell,0,50,111020.24,1,0,A15713578SID,9,119827.49379288737,2,1,1,0,1,0,0,0
Milano,1,36,123775.15,3,0,A15591509SID,7,101583.11,2,1,0,0,0,1,0,0
Ting,0,30,146700.22,3,0,A15568240SID,10,77168.87,2,0,1,0,0,1,0,0
Boyd,1,28,145251.35,1,0,A15622993SID,8,124695.72,2,1,0,0,1,0,0,0
Onyemaechi,1,44,82463.69,1,0,A15689294SID,3,105934.96,1,1,0,0,1,0,0,0
Black,0,66,15928.49,1,0,A15720910SID,9,119827.49379288737,1,1,1,0,1,0,0,0
Oliver,1,46,45886.33,5,0,A15721181SID,6,119827.49379288737,2,1,0,0,0,0,0,0
Greco,1,62,186489.95,3,0,A15776433SID,2,119827.49379288737,2,1,1,0,0,1,0,0
Whitehead,0,45,162922.65,2,0,A15748936SID,2,119827.49379288737,2,0,1,1,0,0,0,0
Ikemefuna,0,21,9262.77,3,0,A15717225SID,10,161525.96,2,1,0,0,0,1,0,0
Morrison,0,29,84932.4,3,0,A15685226SID,7,147199.07,1,1,1,0,0,1,0,0
Onyeoruru,1,38,71557.12,6,0,A15785611SID,3,183102.29,1,1,1,0,0,0,0,1
Cunningham,1,46,77405.95,1,1,A15573456SID,9,127209.0,2,1,0,0,1,0,0,0
Demidov,1,38,417.41,2,1,A15684548SID,8,119827.49379288737,2,0,0,1,0,0,0,0
Celis,0,24,71405.17,1,0,A15620505SID,0,97378.54,1,1,1,0,1,0,0,0
Cheng,0,37,153400.24,2,0,A15807432SID,2,136925.09,2,0,1,1,0,0,0,0
Knight,1,33,371.05,6,0,A15584766SID,3,54503.55,1,1,1,0,0,0,0,1
Morin,1,32,67789.99,6,0,A15612187SID,8,155726.85,1,1,0,0,0,0,0,1
Mills,0,39,145894.9,3,0,A15762218SID,9,119827.49379288737,2,0,1,0,0,1,0,0
Outhwaite,0,66,183840.51,2,1,A15646372SID,1,135842.41,1,1,0,1,0,0,0,0
Tung,1,52,108887.44,4,0,A15690452SID,1,63349.75,1,1,0,0,0,0,1,0
Pai,0,38,154071.27,2,0,A15747795SID,4,129499.42,1,1,1,1,0,0,0,0
Carpenter,1,52,179291.85,4,0,A15781589SID,8,119827.49379288737,2,0,1,0,0,0,1,0
Fennell,1,36,56937.43,6,0,A15732674SID,6,70438.01,2,0,1,0,0,0,0,1
Fontaine,1,23,112239.03,6,0,A15642291SID,8,119827.49379288737,2,1,1,0,0,0,0,1
Pratt,1,36,45909.87,6,0,A15692761SID,9,119827.49379288737,1,1,0,0,0,0,0,1
Mitchell,0,49,173779.25,4,1,A15578045SID,9,141434.04,1,0,0,0,0,0,1,0
Franklin,0,37,125696.26,2,0,A15745354SID,4,119827.49379288737,2,1,0,1,0,0,0,0
K'ung,1,37,159585.61,2,0,A15701376SID,10,152958.29,2,1,1,1,0,0,0,0
Ko,0,41,106761.47,2,0,A15691625SID,3,138306.34,1,1,0,1,0,0,0,0
McKenzie,1,23,129590.18,3,0,A15566594SID,10,119827.49379288737,2,0,0,0,0,1,0,0
Pino,1,38,80006.65,4,0,A15760431SID,1,119827.49379288737,2,1,1,0,0,0,1,0
Fisk,0,31,140451.52,4,0,A15686302SID,3,124328.84,1,1,1,0,0,0,1,0
Chiang,0,41,187929.43,4,1,A15801559SID,9,181461.48,3,1,1,0,0,0,1,0
Moseley,1,35,167155.36,5,0,A15810432SID,8,119827.49379288737,2,1,0,0,0,0,0,0
Hsiung,1,26,191420.71,5,0,A15809616SID,8,119827.49379288737,2,0,0,0,0,0,0,0
Heath,0,61,11384.45,5,1,A15720559SID,5,110368.03,1,0,0,0,0,0,0,0
Dellucci,0,39,94898.1,5,0,A15695632SID,9,89588.35,1,1,1,0,0,0,0,0
Li,0,46,106781.59,6,0,A15659843SID,6,119827.49379288737,2,0,0,0,0,0,0,1
De Salis,0,28,159508.52,1,0,A15615624SID,6,119827.49379288737,2,0,0,0,1,0,0,0
T'ang,0,60,93524.19,6,1,A15810418SID,3,115924.89,1,1,0,0,0,0,0,1
Richardson,0,38,87168.46,5,0,A15716186SID,2,119827.49379288737,2,1,0,0,0,0,0,0
Fitch,1,40,8128.32,4,1,A15674551SID,7,111756.5,1,1,0,0,0,0,1,0
Stevenson,0,35,125518.32,2,0,A15622834SID,4,119827.49379288737,1,1,0,1,0,0,0,0
Estes,1,39,48963.59,1,0,A15566111SID,9,119827.49379288737,1,1,0,0,1,0,0,0
Lattimore,1,26,98368.24,4,0,A15784597SID,9,162923.85,1,1,0,0,0,0,1,0
Chung,1,39,148584.61,6,0,A15652883SID,10,124576.65,2,1,0,0,0,0,0,1
Utz,1,45,27474.81,4,0,A15806964SID,0,80793.58,1,1,1,0,0,0,1,0
Wei,0,40,76192.21,6,0,A15576313SID,9,71340.09,1,1,0,0,0,0,0,1
Boyle,1,40,134600.94,4,1,A15806467SID,1,99282.63,1,0,0,0,0,0,1,0
Nwachinemelu,1,57,72467.99,2,1,A15597602SID,3,137946.39,1,1,1,1,0,0,0,0
Kuznetsova,1,41,199645.45,6,0,A15743040SID,2,127892.57,2,0,1,0,0,0,0,1
Pisani,0,33,42749.85,4,0,A15705521SID,0,101084.36,1,1,0,0,0,0,1,0
Manna,0,37,136050.44,6,1,A15595039SID,8,114754.08,1,1,0,0,0,0,0,1
Collier,1,33,73564.44,1,0,A15799384SID,8,119827.49379288737,1,0,0,0,1,0,0,0
Ricci,0,51,85578.63,1,0,A15581197SID,3,99286.98,1,0,1,0,1,0,0,0
Carr,0,30,129826.89,5,0,A15693737SID,4,79871.02,2,1,0,0,0,0,0,0
Hs?,1,35,119666.0,5,0,A15624623SID,10,104088.59,2,0,0,0,0,0,0,0
Findlay,0,38,68052.08,3,0,A15783501SID,2,168190.33,2,1,0,0,0,1,0,0
Hughes,0,42,164104.74,1,0,A15690134SID,3,85679.25,1,1,1,0,1,0,0,0
Chukwuemeka,0,35,80190.36,3,0,A15782735SID,3,119827.49379288737,1,0,0,0,0,1,0,0
Genovese,0,31,84126.75,1,0,A15611088SID,9,119827.49379288737,2,1,0,0,1,0,0,0
Swift,0,34,70179.0,2,0,A15672145SID,7,121551.58,2,1,1,1,0,0,0,0
Ugoji,1,46,118024.1,5,0,A15732628SID,2,122220.19,1,1,1,0,0,0,0,0
Parkinson,1,47,145704.19,4,1,A15787470SID,3,116528.15,1,0,0,0,0,0,1,0
Ross,0,26,183049.41,4,0,A15803406SID,1,77780.29,1,0,1,0,0,0,1,0
Oleary,1,37,120906.83,2,0,A15730460SID,2,119827.49379288737,1,0,0,1,0,0,0,0
Turnbull,1,40,100433.83,5,0,A15644572SID,4,125832.2,1,1,1,0,0,0,0,0
Uspensky,0,38,138777.0,6,1,A15694860SID,6,68065.8,1,0,0,0,0,0,0,1
Cook,0,47,124694.99,2,0,A15658169SID,6,127299.34,2,1,0,1,0,0,0,0
Newbold,0,38,40084.32,5,0,A15794396SID,7,174937.64,1,1,0,0,0,0,0,0
Uchechukwu,1,40,119232.33,2,0,A15785798SID,9,119827.49379288737,2,0,1,1,0,0,0,0
Ch'en,1,31,43921.36,2,0,A15710825SID,7,110071.1,1,0,0,1,0,0,0,0
He,0,44,62222.81,2,0,A15668444SID,3,139432.37,1,1,0,1,0,0,0,0
Hilton,0,39,56577.0,1,0,A15726631SID,6,127357.76,1,0,1,0,1,0,0,0
Sal,1,36,164253.35,1,0,A15733797SID,5,119827.49379288737,2,1,0,0,1,0,0,0
Eluemuno,1,33,7666.73,5,0,A15747960SID,3,119827.49379288737,1,1,1,0,0,0,0,0
Titus,1,38,68487.51,2,0,A15634632SID,3,119827.49379288737,2,1,0,1,0,0,0,0
Yin,1,43,199273.98,1,1,A15707362SID,1,95556.31,1,0,1,0,1,0,0,0
Lettiere,1,37,186062.36,3,0,A15662976SID,8,119827.49379288737,1,1,1,0,0,1,0,0
Templeman,1,29,195711.16,1,0,A15732778SID,1,111681.98,2,1,1,0,1,0,0,0
Chibuzo,1,39,36692.17,6,0,A15718443SID,3,119827.49379288737,2,1,0,0,0,0,0,1
Sun,0,25,106920.57,6,0,A15670039SID,3,108738.71,2,1,0,0,0,0,0,1
Evans,0,32,48725.68,5,1,A15773792SID,4,133950.37,1,1,1,0,0,0,0,0
Ogbonnaya,1,26,167036.94,2,0,A15613786SID,4,119827.49379288737,2,1,1,1,0,0,0,0
Enyinnaya,1,33,68777.26,5,0,A15726032SID,9,89968.69,1,1,0,0,0,0,0,0
Olisanugo,0,32,18924.92,6,0,A15663252SID,9,119827.49379288737,2,1,1,0,0,0,0,1
Brookes,0,38,71905.77,6,1,A15593782SID,5,130878.75,3,1,0,0,0,0,0,1
Padovano,1,35,64833.28,5,0,A15633283SID,8,119827.49379288737,2,1,0,0,0,0,0,0
Fisk,1,35,184843.77,6,0,A15749167SID,3,119827.49379288737,2,1,1,0,0,0,0,1
Shih,1,27,176730.02,3,0,A15759298SID,10,134169.62,1,1,1,0,0,1,0,0
Hare,1,37,20629.4,4,1,A15683625SID,1,149762.08,1,1,0,0,0,0,1,0
Muir,1,26,28415.36,1,0,A15635367SID,2,93844.69,1,1,0,0,1,0,0,0
Fanucci,1,28,77231.27,3,0,A15681705SID,8,119827.49379288737,2,1,0,0,0,1,0,0
Elewechi,0,33,102750.7,2,0,A15603156SID,1,119827.49379288737,2,1,0,1,0,0,0,0
Johnston,1,46,34580.8,6,1,A15591986SID,6,141078.37,1,0,0,0,0,0,0,1
Pisano,0,31,183598.77,2,0,A15798888SID,1,117992.59,1,1,1,1,0,0,0,0
Ankudinov,0,40,147358.27,5,0,A15809722SID,8,100812.33,2,1,0,0,0,0,0,0
Nwokike,1,38,108469.2,5,0,A15677538SID,7,119827.49379288737,1,1,1,0,0,0,0,0
Smith,1,29,20612.82,1,0,A15797736SID,4,80262.6,1,1,1,0,1,0,0,0
Atkins,1,34,181196.76,3,0,A15695585SID,6,156478.62,1,0,1,0,0,1,0,0
Burns,0,23,160249.1,6,0,A15744398SID,5,119827.49379288737,2,1,0,0,0,0,0,1
Obiuto,1,37,110783.28,4,0,A15750658SID,8,119827.49379288737,3,0,0,0,0,0,1,0
Pirozzi,1,37,144995.33,6,0,A15578186SID,9,115217.99,2,1,0,0,0,0,0,1
George,1,61,150227.85,1,1,A15676519SID,9,119827.49379288737,2,1,0,0,1,0,0,0
Lewis,0,35,53718.28,1,0,A15637954SID,0,155470.55,1,1,1,0,1,0,0,0
Moran,1,37,75248.3,5,0,A15758639SID,7,119827.49379288737,2,1,0,0,0,0,0,0
Dalrymple,1,39,14353.43,2,1,A15613772SID,3,135096.77,1,1,1,1,0,0,0,0
Carslaw,1,30,130486.57,1,0,A15731744SID,2,119827.49379288737,2,0,1,0,1,0,0,0
Kirby,0,55,100127.71,6,0,A15807709SID,9,180075.22,1,1,1,0,0,0,0,1
Houghton,1,29,196356.17,5,0,A15714689SID,1,97541.24,1,1,1,0,0,0,0,0
Martin,0,41,9983.88,3,0,A15699005SID,2,156067.05,1,1,1,0,0,1,0,0
Tan,0,38,118974.77,3,0,A15624170SID,4,81550.94,2,0,1,0,0,1,0,0
Hsia,0,47,194998.34,3,1,A15725679SID,6,119827.49379288737,1,0,0,0,0,1,0,0
Westerberg,0,38,134901.34,4,1,A15585865SID,2,170061.92,2,0,0,0,0,0,1,0
Hale,1,36,72924.56,5,0,A15804256SID,8,92310.54,2,1,1,0,0,0,0,0
Kryukova,0,32,101057.95,5,0,A15662403SID,6,169089.38,2,1,0,0,0,0,0,0
Sopuluchukwu,1,40,142838.64,1,0,A15733616SID,5,80613.93,1,1,1,0,1,0,0,0
Barry,1,26,127059.04,4,0,A15591995SID,8,121581.56,2,1,1,0,0,0,1,0
Selezneva,0,58,116503.92,2,1,A15677020SID,8,119827.49379288737,1,0,1,1,0,0,0,0
Chizuoke,1,32,54405.79,6,0,A15727688SID,4,119827.49379288737,2,1,1,0,0,0,0,1
Lueck,1,54,88721.84,5,0,A15715941SID,5,119827.49379288737,2,1,1,0,0,0,0,0
Udinese,1,60,74135.48,1,1,A15714485SID,5,85891.55,1,1,0,0,1,0,0,0
Udobata,1,44,111346.22,4,0,A15730059SID,9,77637.35,2,1,1,0,0,0,1,0
Freeman,0,41,194902.16,1,0,A15715527SID,4,119827.49379288737,1,0,0,0,1,0,0,0
Outlaw,1,31,31474.27,4,0,A15576623SID,5,119827.49379288737,2,1,0,0,0,0,1,0
Obiuto,1,30,21198.39,4,0,A15805565SID,7,116927.89,1,1,0,0,0,0,1,0
Lo,0,40,186976.6,6,0,A15677307SID,6,137326.65,1,1,0,0,0,0,0,1
Okechukwu,1,22,117202.19,5,0,A15773890SID,5,119827.49379288737,2,1,1,0,0,0,0,0
King,0,37,143739.29,6,0,A15598883SID,2,119827.49379288737,2,1,1,0,0,0,0,1
Forbes,0,31,161811.23,5,0,A15568506SID,10,67238.98,2,1,1,0,0,0,0,0
Macleod,0,38,98090.91,4,0,A15761043SID,6,86569.76,2,1,0,0,0,0,1,0
Gibbs,1,34,71095.41,5,0,A15782236SID,5,119827.49379288737,2,0,0,0,0,0,0,0
Isayev,1,34,13107.24,6,0,A15593601SID,6,133598.4,1,1,1,0,0,0,0,1
Pisano,0,51,67110.59,2,1,A15682048SID,3,136188.78,1,1,1,1,0,0,0,0
Belstead,1,38,88225.02,5,0,A15746902SID,9,119827.49379288737,2,1,0,0,0,0,0,0
Vassiliev,0,56,62256.87,4,1,A15752081SID,10,119827.49379288737,3,0,1,0,0,0,1,0
Schneider,1,37,135925.72,1,0,A15781307SID,7,120092.52,2,1,0,0,1,0,0,0
Mazzanti,1,48,177815.87,1,1,A15775912SID,4,101238.24,2,0,1,0,1,0,0,0
Knipe,1,58,126471.13,1,0,A15745417SID,6,89685.92,1,0,1,0,1,0,0,0
Macartney,0,35,188574.12,2,1,A15671256SID,1,211774.31,1,1,0,1,0,0,0,0
Madukwe,1,56,119175.45,2,0,A15653547SID,7,131317.48,1,1,1,1,0,0,0,0
Watts,1,37,139093.73,5,0,A15595766SID,5,93722.73,2,1,1,0,0,0,0,0
Humphreys,1,32,115916.55,6,0,A15742358SID,8,101160.99,1,1,1,0,0,0,0,1
Wu,1,48,96463.25,5,0,A15763274SID,3,120320.54,1,0,0,0,0,0,0,0
Chin,0,31,112349.51,1,0,A15786063SID,2,119827.49379288737,2,1,1,0,1,0,0,0
Chesnokova,1,43,165303.79,5,0,A15600258SID,2,119827.49379288737,2,1,1,0,0,0,0,0
Kung,1,26,166031.08,1,0,A15573318SID,8,119827.49379288737,2,1,0,0,1,0,0,0
Lu,0,48,38411.79,2,1,A15653849SID,3,152827.99,1,1,0,1,0,0,0,0
Nkemakolam,1,30,77783.35,5,0,A15694272SID,1,64097.75,1,1,1,0,0,0,0,0
Walton,0,57,29871.79,3,0,A15736112SID,2,119035.35,2,1,1,0,0,1,0,0
Brookes,0,26,59747.63,2,0,A15749851SID,4,135219.57,1,0,1,1,0,0,0,0
Baldwin,1,32,79919.13,5,0,A15663478SID,6,93694.42,1,1,1,0,0,0,0,0
Mai,1,35,76773.53,2,0,A15592300SID,10,59408.63,1,1,0,1,0,0,0,0
Shih,0,40,54018.93,1,0,A15567832SID,7,114354.95,1,1,0,0,1,0,0,0
He,1,59,70649.64,6,1,A15776780SID,1,119827.49379288737,1,1,0,0,0,0,0,1
Fiorentini,1,35,59093.39,4,0,A15592846SID,10,128173.9,2,1,0,0,0,0,1,0
Lucciano,1,34,127569.8,3,0,A15739803SID,9,119827.49379288737,2,1,0,0,0,1,0,0
Ferreira,0,62,18260.98,2,1,A15794142SID,5,114931.35,3,0,1,1,0,0,0,0
Ukaegbunam,0,28,73275.96,2,1,A15762729SID,1,111071.36,1,1,0,1,0,0,0,0
De Luca,1,37,136129.49,1,0,A15667896SID,8,151226.18,2,1,1,0,1,0,0,0
Milne,1,26,153237.59,4,0,A15626578SID,9,119827.49379288737,2,1,1,0,0,0,1,0
Davide,0,42,106841.12,4,0,A15776223SID,4,64740.12,1,1,1,0,0,0,1,0
Kodilinyechukwu,1,51,109078.35,4,1,A15705953SID,0,169312.13,1,1,0,0,0,0,1,0
Little,0,49,87822.14,1,1,A15802593SID,7,119827.49379288737,3,0,1,0,1,0,0,0
Burns,0,44,126644.98,1,0,A15615457SID,2,112652.08,2,1,0,0,1,0,0,0
Paterson,1,38,47414.15,1,0,A15708916SID,0,119827.49379288737,2,1,0,0,1,0,0,0
Han,0,30,41879.99,6,0,A15720187SID,7,143964.36,2,1,0,0,0,0,0,1
Kryukova,1,49,75808.1,3,0,A15595440SID,7,122451.46,2,1,1,0,0,1,0,0
Ijendu,1,24,47911.03,1,0,A15600651SID,1,119827.49379288737,3,1,1,0,1,0,0,0
Reichard,0,36,28737.78,2,0,A15750141SID,3,65253.07,2,1,0,1,0,0,0,0
Day,1,47,2079.2,3,1,A15657284SID,6,106901.94,1,1,1,0,0,1,0,0
Price,0,25,121562.33,5,0,A15763063SID,10,128509.63,1,1,0,0,0,0,0,0
Bruce,1,34,55003.79,6,0,A15709324SID,7,119827.49379288737,2,1,0,0,0,0,0,1
Sumrall,1,33,193131.42,1,0,A15711309SID,3,129834.67,1,1,0,0,1,0,0,0
Lu,0,51,191932.27,6,1,A15775318SID,3,154962.99,3,0,1,0,0,0,0,1
Lazarev,1,40,159418.1,1,0,A15705515SID,5,138241.9,2,1,0,0,1,0,0,0
Miller,1,41,191468.78,3,1,A15634844SID,3,91536.93,1,1,0,0,0,1,0,0
Wentworth-Shields,1,53,38913.68,5,0,A15717046SID,3,119827.49379288737,2,1,1,0,0,0,0,0
Ritchie,0,70,705.18,3,0,A15571816SID,5,119827.49379288737,1,1,1,0,0,1,0,0
Mackenzie,0,29,138490.03,6,0,A15670080SID,7,105204.01,1,0,1,0,0,0,0,1
